Gene stable ID	Human gene stable ID	Human Gene-order conservation score
ENSMUSG00002076065		
ENSMUSG00000106957		
ENSMUSG00000107044		
ENSMUSG00000029089	ENSG00000163138	100
ENSMUSG00000088891		
ENSMUSG00000075028	ENSG00000019485	100
ENSMUSG00000122091		
ENSMUSG00000122113		
ENSMUSG00000122122		
ENSMUSG00000122148		
ENSMUSG00000112937		
ENSMUSG00000119039		
ENSMUSG00000070081	ENSG00000207633	
ENSMUSG00000079583	ENSG00000203933	100
ENSMUSG00000098609		
ENSMUSG00000122159		
ENSMUSG00000014503	ENSG00000078795	50
ENSMUSG00000120578		
ENSMUSG00000095304	ENSG00000189129	25
ENSMUSG00000026616	ENSG00000117322	50
ENSMUSG00000021504	ENSG00000027847	50
ENSMUSG00000031391	ENSG00000198910	75
ENSMUSG00000120697		
ENSMUSG00000122195		
ENSMUSG00000042642	ENSG00000160688	100
ENSMUSG00000072676	ENSG00000133678	50
ENSMUSG00000020698	ENSG00000132141	100
ENSMUSG00000122236		
ENSMUSG00000122256		
ENSMUSG00000122281		
ENSMUSG00000122290		
ENSMUSG00000120901		
ENSMUSG00000122316		
ENSMUSG00000122323		
ENSMUSG00000117941		
ENSMUSG00000062661	ENSG00000107130	100
ENSMUSG00000120386		
ENSMUSG00000117959		
ENSMUSG00000117900		
ENSMUSG00000008318	ENSG00000054967	100
ENSMUSG00000095975	ENSG00000284484	0
ENSMUSG00000095975	ENSG00000283755	0
ENSMUSG00000118367		
ENSMUSG00000097729		
ENSMUSG00000132405		
ENSMUSG00000132407		
ENSMUSG00000120167		
ENSMUSG00000132456		
ENSMUSG00000132490		
ENSMUSG00000132511		
ENSMUSG00000132551		
ENSMUSG00000132594		
ENSMUSG00000132748		
ENSMUSG00000098897		
ENSMUSG00000029380	ENSG00000163734	25
ENSMUSG00000048502	ENSG00000260596	0
ENSMUSG00000132789		
ENSMUSG00000086506		
ENSMUSG00000132799		
ENSMUSG00000021501	ENSG00000164615	50
ENSMUSG00000118314		
ENSMUSG00002075252		
ENSMUSG00000058427	ENSG00000163734	25
ENSMUSG00000045767	ENSG00000181904	100
ENSMUSG00000021497	ENSG00000113621	100
ENSMUSG00000087559		
ENSMUSG00000053141	ENSG00000196090	100
ENSMUSG00000038056	ENSG00000055609	100
ENSMUSG00000118646		
ENSMUSG00000021496	ENSG00000132570	100
ENSMUSG00000112442		
ENSMUSG00002075838		
ENSMUSG00000098885		
ENSMUSG00002075298		
ENSMUSG00000064317		
ENSMUSG00000036501	ENSG00000031003	50
ENSMUSG00000061032	ENSG00000160214	100
ENSMUSG00000083203		
ENSMUSG00000028044	ENSG00000173207	100
ENSMUSG00000083371		
ENSMUSG00000081828		
ENSMUSG00000046010	ENSG00000198783	100
ENSMUSG00000006763	ENSG00000166788	100
ENSMUSG00000114921		
ENSMUSG00000089978		
ENSMUSG00000113006		
ENSMUSG00000048445	ENSG00000176155	100
ENSMUSG00000021870	ENSG00000163681	50
ENSMUSG00000113547		
ENSMUSG00000042043	ENSG00000171530	100
ENSMUSG00000022340	ENSG00000147642	100
ENSMUSG00000027774	ENSG00000168827	100
ENSMUSG00000110242		
ENSMUSG00000074384	ENSG00000164743	100
ENSMUSG00000110158		
ENSMUSG00000109817		
ENSMUSG00000110285		
ENSMUSG00000132999		
ENSMUSG00000122357		
ENSMUSG00000133017		
ENSMUSG00000110337		
ENSMUSG00000133064		
ENSMUSG00000122361		
ENSMUSG00000109932		
ENSMUSG00000112880		
ENSMUSG00000026568	ENSG00000143158	100
ENSMUSG00000133102		
ENSMUSG00000021685	ENSG00000171540	100
ENSMUSG00000133105		
ENSMUSG00000133194		
ENSMUSG00000109646		
ENSMUSG00000133352		
ENSMUSG00000109795		
ENSMUSG00000065277		
ENSMUSG00000110415		
ENSMUSG00000112545		
ENSMUSG00000109820		
ENSMUSG00000039539	ENSG00000185053	100
ENSMUSG00000113871		
ENSMUSG00000114014		
ENSMUSG00000133387		
ENSMUSG00000113070		
ENSMUSG00000021671	ENSG00000152359	75
ENSMUSG00000122399		
ENSMUSG00000113774		
ENSMUSG00000120387		
ENSMUSG00000133390		
ENSMUSG00000103763		
ENSMUSG00000018906	ENSG00000072682	100
ENSMUSG00000102236		
ENSMUSG00000121859		
ENSMUSG00002076810		
ENSMUSG00002075165		
ENSMUSG00000104297		
ENSMUSG00000102307		
ENSMUSG00000101912		
ENSMUSG00000047443	ENSG00000178752	100
ENSMUSG00000118076		
ENSMUSG00000081316		
ENSMUSG00000081517		
ENSMUSG00000133421		
ENSMUSG00000117909		
ENSMUSG00000122454		
ENSMUSG00000065457		
ENSMUSG00000122462		
ENSMUSG00000110118		
ENSMUSG00000025044	ENSG00000038945	100
ENSMUSG00000122496		
ENSMUSG00000118340		
ENSMUSG00000122504		
ENSMUSG00000122575		
ENSMUSG00000122595		
ENSMUSG00000113278		
ENSMUSG00000133604		
ENSMUSG00000047557	ENSG00000079257	100
ENSMUSG00000122613		
ENSMUSG00000122677		
ENSMUSG00000122695		
ENSMUSG00000122734		
ENSMUSG00000122767		
ENSMUSG00000122783		
ENSMUSG00000122792		
ENSMUSG00000100668		
ENSMUSG00000010453	ENSG00000114982	100
ENSMUSG00000122838		
ENSMUSG00000103703		
ENSMUSG00000049404	ENSG00000118849	100
ENSMUSG00002076603		
ENSMUSG00000012282	ENSG00000061492	100
ENSMUSG00000122884		
ENSMUSG00000112821		
ENSMUSG00000122924		
ENSMUSG00000077459		
ENSMUSG00000122948		
ENSMUSG00000074182	ENSG00000117174	100
ENSMUSG00000133626		
ENSMUSG00000122967		
ENSMUSG00000123012		
ENSMUSG00000035984	ENSG00000112981	100
ENSMUSG00000113058		
ENSMUSG00000025607	ENSG00000158623	100
ENSMUSG00000111933		
ENSMUSG00000040026		
ENSMUSG00000133637		
ENSMUSG00000117896		
ENSMUSG00000047117	ENSG00000189045	100
ENSMUSG00000040017	ENSG00000148965	100
ENSMUSG00000123036		
ENSMUSG00000133643		
ENSMUSG00000133666		
ENSMUSG00000109789		
ENSMUSG00000109815		
ENSMUSG00000099988		
ENSMUSG00000098376		
ENSMUSG00000005054	ENSG00000160213	75
ENSMUSG00000031603	ENSG00000078579	100
ENSMUSG00000097071		
ENSMUSG00000030967	ENSG00000019995	100
ENSMUSG00000049357		
ENSMUSG00000098932		
ENSMUSG00000032788	ENSG00000160209	50
ENSMUSG00000133718		
ENSMUSG00000039478	ENSG00000155970	100
ENSMUSG00000120551		
ENSMUSG00000133751		
ENSMUSG00000133755		
ENSMUSG00000133758		
ENSMUSG00000120011		
ENSMUSG00000133797		
ENSMUSG00000112386		
ENSMUSG00000133839		
ENSMUSG00000133850		
ENSMUSG00000133852		
ENSMUSG00000003778	ENSG00000112983	100
ENSMUSG00000123074		
ENSMUSG00000133862		
ENSMUSG00000133899		
ENSMUSG00000097157		
ENSMUSG00000099678		
ENSMUSG00000118243		
ENSMUSG00000133961		
ENSMUSG00000134008		
ENSMUSG00000082848		
ENSMUSG00000134034		
ENSMUSG00000134049		
ENSMUSG00000134075		
ENSMUSG00000087367		
ENSMUSG00000031389	ENSG00000089820	100
ENSMUSG00000134139		
ENSMUSG00000134215		
ENSMUSG00000120593		
ENSMUSG00000134233		
ENSMUSG00000117878		
ENSMUSG00000121055		
ENSMUSG00000116819		
ENSMUSG00000134458		
ENSMUSG00000005442	ENSG00000079432	100
ENSMUSG00000123113		
ENSMUSG00000134605		
ENSMUSG00000134681		
ENSMUSG00000123124		
ENSMUSG00000098279		
ENSMUSG00000112623		
ENSMUSG00000113433		
ENSMUSG00000055704		
ENSMUSG00000134682		
ENSMUSG00000123134		
ENSMUSG00000096796		
ENSMUSG00000107822		
ENSMUSG00000123147		
ENSMUSG00002075755		
ENSMUSG00000113429		
ENSMUSG00000134723		
ENSMUSG00002076762		
ENSMUSG00000112313		
ENSMUSG00000134884		
ENSMUSG00000134887		
ENSMUSG00000134953		
ENSMUSG00000111881		
ENSMUSG00000134993		
ENSMUSG00000032763	ENSG00000105135	50
ENSMUSG00000135073		
ENSMUSG00000113747		
ENSMUSG00000135085		
ENSMUSG00000135122		
ENSMUSG00000135204		
ENSMUSG00000135209		
ENSMUSG00000098431		
ENSMUSG00000110549		
ENSMUSG00000123164		
ENSMUSG00000135367		
ENSMUSG00000069922	ENSG00000172828	100
ENSMUSG00000123170		
ENSMUSG00000135394		
ENSMUSG00000098739		
ENSMUSG00000123246		
ENSMUSG00000123292		
ENSMUSG00000021668	ENSG00000122008	100
ENSMUSG00000121576		
ENSMUSG00000135490		
ENSMUSG00000022339	ENSG00000147654	100
ENSMUSG00000135525		
ENSMUSG00000135552		
ENSMUSG00000123379		
ENSMUSG00000123386		
ENSMUSG00000135557		
ENSMUSG00000123398		
ENSMUSG00000117950		
ENSMUSG00000123420		
ENSMUSG00000089952		
ENSMUSG00000123460		
ENSMUSG00000123561		
ENSMUSG00000123668		
ENSMUSG00000135593		
ENSMUSG00000123697		
ENSMUSG00000135663		
ENSMUSG00000123707		
ENSMUSG00000135685		
ENSMUSG00000123716		
ENSMUSG00000135708		
ENSMUSG00000097476		
ENSMUSG00000135732		
ENSMUSG00000135758		
ENSMUSG00000123723		
ENSMUSG00000114721		
ENSMUSG00000135796		
ENSMUSG00000120215		
ENSMUSG00000123748		
ENSMUSG00000123751		
ENSMUSG00000123755		
ENSMUSG00000123757		
ENSMUSG00000123774		
ENSMUSG00000114024		
ENSMUSG00000032392	ENSG00000138617	100
ENSMUSG00000123816		
ENSMUSG00000084919		
ENSMUSG00000087536		
ENSMUSG00000077143		
ENSMUSG00000082296		
ENSMUSG00000135799		
ENSMUSG00002076506		
ENSMUSG00000090990		
ENSMUSG00000086030		
ENSMUSG00000123846		
ENSMUSG00000123861		
ENSMUSG00000068735	ENSG00000175274	100
ENSMUSG00000123881		
ENSMUSG00000123931		
ENSMUSG00000114048		
ENSMUSG00000027775	ENSG00000118855	100
ENSMUSG00000118249		
ENSMUSG00000123957		
ENSMUSG00000113093		
ENSMUSG00000135862		
ENSMUSG00000135905		
ENSMUSG00000022557	ENSG00000261236	100
ENSMUSG00000118221		
ENSMUSG00000136106		
ENSMUSG00000117698		
ENSMUSG00000123968		
ENSMUSG00000114062		
ENSMUSG00000117800		
ENSMUSG00000120574		
ENSMUSG00000098680		
ENSMUSG00000124004		
ENSMUSG00000037432	ENSG00000249715	100
ENSMUSG00000118734		
ENSMUSG00000119286		
ENSMUSG00002076498		
ENSMUSG00000124018		
ENSMUSG00000042254	ENSG00000138615	100
ENSMUSG00000124032		
ENSMUSG00000124042		
ENSMUSG00000113096		
ENSMUSG00000124045		
ENSMUSG00000136154		
ENSMUSG00000124050		
ENSMUSG00000124075		
ENSMUSG00000124081		
ENSMUSG00000113722		
ENSMUSG00000118031		
ENSMUSG00000030324	ENSG00000163914	75
ENSMUSG00000120139		
ENSMUSG00000124122		
ENSMUSG00000124125		
ENSMUSG00000124126		
ENSMUSG00000124170		
ENSMUSG00000124200		
ENSMUSG00000103206		
ENSMUSG00000091280		
ENSMUSG00000103606		
ENSMUSG00000102746		
ENSMUSG00000028195	ENSG00000142871	100
ENSMUSG00000097917		
ENSMUSG00000034161	ENSG00000260428	100
ENSMUSG00000136221		
ENSMUSG00000136226		
ENSMUSG00000022556	ENSG00000185122	100
ENSMUSG00000136228		
ENSMUSG00000104477		
ENSMUSG00000136232		
ENSMUSG00000027900	ENSG00000156171	100
ENSMUSG00000031963	ENSG00000164619	100
ENSMUSG00000136259		
ENSMUSG00000082514		
ENSMUSG00000124232		
ENSMUSG00000016921	ENSG00000124193	100
ENSMUSG00000124242		
ENSMUSG00000124248		
ENSMUSG00000136264		
ENSMUSG00000033731		
ENSMUSG00000136267		
ENSMUSG00000136270		
ENSMUSG00000036045		
ENSMUSG00000060068		
ENSMUSG00000136300		
ENSMUSG00000018916	ENSG00000164400	100
ENSMUSG00000029376	ENSG00000163738	50
ENSMUSG00000136321		
ENSMUSG00000031600	ENSG00000155975	100
ENSMUSG00000136528		
ENSMUSG00000136577		
ENSMUSG00000120257		
ENSMUSG00000107548		
ENSMUSG00000077239	ENSG00000212158	
ENSMUSG00000077239	ENSG00000212532	
ENSMUSG00000097557		
ENSMUSG00000039032	ENSG00000213265	100
ENSMUSG00000050821	ENSG00000175182	100
ENSMUSG00000026309	ENSG00000132323	100
ENSMUSG00000112112		
ENSMUSG00000046593	ENSG00000188133	100
ENSMUSG00000124305		
ENSMUSG00000136631		
ENSMUSG00000124311		
ENSMUSG00000136652		
ENSMUSG00000018914	ENSG00000164399	100
ENSMUSG00000097627		
ENSMUSG00000106457		
ENSMUSG00000092344		
ENSMUSG00000092181		
ENSMUSG00000092510		
ENSMUSG00000081720		
ENSMUSG00002074917		
ENSMUSG00000077387		
ENSMUSG00000042279	ENSG00000178804	100
ENSMUSG00000064698		
ENSMUSG00000124348		
ENSMUSG00000038044	ENSG00000198445	0
ENSMUSG00000028411	ENSG00000137074	100
ENSMUSG00000055632	ENSG00000148357	100
ENSMUSG00000111041		
ENSMUSG00000136686		
ENSMUSG00000136779		
ENSMUSG00000035020	ENSG00000182585	50
ENSMUSG00000020928	ENSG00000131097	100
ENSMUSG00000110829		
ENSMUSG00000124365		
ENSMUSG00000136832		
ENSMUSG00000112785		
ENSMUSG00000136835		
ENSMUSG00000111572		
ENSMUSG00000117770		
ENSMUSG00000113741		
ENSMUSG00000111477		
ENSMUSG00000136868		
ENSMUSG00000111135		
ENSMUSG00000136893		
ENSMUSG00000032571	ENSG00000196455	100
ENSMUSG00000121016		
ENSMUSG00000117752		
ENSMUSG00000113138		
ENSMUSG00000124385		
ENSMUSG00000124416		
ENSMUSG00000124425		
ENSMUSG00000124431		
ENSMUSG00000105744		
ENSMUSG00000124436		
ENSMUSG00000059244		
ENSMUSG00000106144		
ENSMUSG00000085851		
ENSMUSG00000106241		
ENSMUSG00000029377	ENSG00000124882	100
ENSMUSG00000137016		
ENSMUSG00000020929	ENSG00000108883	100
ENSMUSG00000124527		
ENSMUSG00000113427		
ENSMUSG00000137053		
ENSMUSG00000137075		
ENSMUSG00000137082		
ENSMUSG00000124653		
ENSMUSG00000028933	ENSG00000196584	100
ENSMUSG00000137088		
ENSMUSG00000137118		
ENSMUSG00000120962		
ENSMUSG00000124695		
ENSMUSG00000035629	ENSG00000145016	50
ENSMUSG00000094732		
ENSMUSG00000124698		
ENSMUSG00000112407		
ENSMUSG00000029378	ENSG00000109321	100
ENSMUSG00000030123	ENSG00000004399	75
ENSMUSG00000124730		
ENSMUSG00000105608		
ENSMUSG00000113913		
ENSMUSG00000105272		
ENSMUSG00000103053		
ENSMUSG00000051777	ENSG00000214216	100
ENSMUSG00000119278		
ENSMUSG00000097650		
ENSMUSG00000082361	ENSG00000174808	100
ENSMUSG00000124766		
ENSMUSG00000124776		
ENSMUSG00000097832		
ENSMUSG00000102422		
ENSMUSG00000124815		
ENSMUSG00000124963		
ENSMUSG00000120869		
ENSMUSG00000028194	ENSG00000153904	100
ENSMUSG00000097391		
ENSMUSG00000137131		
ENSMUSG00000137142		
ENSMUSG00000137160		
ENSMUSG00000137232		
ENSMUSG00000137281		
ENSMUSG00000034981	ENSG00000169116	100
ENSMUSG00000118245		
ENSMUSG00000110488		
ENSMUSG00000062181	ENSG00000172828	100
ENSMUSG00000107261		
ENSMUSG00000029088	ENSG00000185774	100
ENSMUSG00000137452		
ENSMUSG00000137529		
ENSMUSG00000137573		
ENSMUSG00000137576		
ENSMUSG00000051279	ENSG00000156466	50
ENSMUSG00000137612		
ENSMUSG00000137730		
ENSMUSG00000028191	ENSG00000142867	100
ENSMUSG00000084095		
ENSMUSG00000137772		
ENSMUSG00000082501		
ENSMUSG00000137949		
ENSMUSG00000082008		
ENSMUSG00000067071	ENSG00000144485	100
ENSMUSG00000084215		
ENSMUSG00000137952		
ENSMUSG00000086455		
ENSMUSG00000081361		
ENSMUSG00000083997		
ENSMUSG00000092880		
ENSMUSG00000066315		
ENSMUSG00002075454		
ENSMUSG00000059482	ENSG00000156172	75
ENSMUSG00000118016		
ENSMUSG00000056260	ENSG00000121931	100
ENSMUSG00000138077		
ENSMUSG00000138118		
ENSMUSG00000138138		
ENSMUSG00000001143	ENSG00000114988	100
ENSMUSG00000138184		
ENSMUSG00000085663		
ENSMUSG00000028410	ENSG00000086061	100
ENSMUSG00000074115		
ENSMUSG00000027217	ENSG00000157570	100
ENSMUSG00000138221		
ENSMUSG00000138379		
ENSMUSG00000138402		
ENSMUSG00000138423		
ENSMUSG00000138515		
ENSMUSG00000118099		
ENSMUSG00000030963	ENSG00000169344	100
ENSMUSG00000118178		
ENSMUSG00000138685		
ENSMUSG00000030126	ENSG00000172765	50
ENSMUSG00000102780		
ENSMUSG00000036873	ENSG00000162642	100
ENSMUSG00000003779	ENSG00000112984	100
ENSMUSG00000138800		
ENSMUSG00000110502		
ENSMUSG00000060560	ENSG00000172824	100
ENSMUSG00000138840		
ENSMUSG00000138857		
ENSMUSG00000138898		
ENSMUSG00000138957		
ENSMUSG00000022555	ENSG00000185000	100
ENSMUSG00000138995		
ENSMUSG00000139045		
ENSMUSG00000139060		
ENSMUSG00000040747	ENSG00000143119	100
ENSMUSG00000139062		
ENSMUSG00000032714	ENSG00000105137	75
ENSMUSG00000084659		
ENSMUSG00000015357	ENSG00000166855	100
ENSMUSG00000139105		
ENSMUSG00000139320		
ENSMUSG00000139366		
ENSMUSG00000139401		
ENSMUSG00000039431	ENSG00000003987	100
ENSMUSG00000139406		
ENSMUSG00000139407		
ENSMUSG00002075750		
ENSMUSG00000139449		
ENSMUSG00000035576	ENSG00000185513	100
ENSMUSG00000139455		
ENSMUSG00000139491		
ENSMUSG00000139557		
ENSMUSG00000139577		
ENSMUSG00000117893		
ENSMUSG00000139656		
ENSMUSG00000112021		
ENSMUSG00000104370		
ENSMUSG00000043529		
ENSMUSG00000139670		
ENSMUSG00000071185	ENSG00000094661	100
ENSMUSG00000105653		
ENSMUSG00000055866	ENSG00000132326	100
ENSMUSG00000101089		
ENSMUSG00000093502		
ENSMUSG00000105574		
ENSMUSG00000093748		
ENSMUSG00000105530		
ENSMUSG00000105454		
ENSMUSG00000036863	ENSG00000097096	75
ENSMUSG00000105958		
ENSMUSG00000106404		
ENSMUSG00000106408		
ENSMUSG00000139746		
ENSMUSG00000139750		
ENSMUSG00000106414		
ENSMUSG00000139820		
ENSMUSG00000105974		
ENSMUSG00000105791		
ENSMUSG00000106469		
ENSMUSG00000112017		
ENSMUSG00000104655		
ENSMUSG00000139856		
ENSMUSG00000105332		
ENSMUSG00000117695		
ENSMUSG00000112674		
ENSMUSG00000104929		
ENSMUSG00000112689		
ENSMUSG00000056367	ENSG00000106526	0
ENSMUSG00000056367	ENSG00000133627	100
ENSMUSG00000111946		
ENSMUSG00000005355	ENSG00000105141	100
ENSMUSG00000043020	ENSG00000162643	100
ENSMUSG00000139900		
ENSMUSG00000101878		
ENSMUSG00000139908		
ENSMUSG00000065452		
ENSMUSG00000118251		
ENSMUSG00000028409	ENSG00000122692	100
ENSMUSG00000025609	ENSG00000128585	100
ENSMUSG00000140069		
ENSMUSG00000109254		
ENSMUSG00000114742		
ENSMUSG00000140104		
ENSMUSG00000057465		
ENSMUSG00000140132		
ENSMUSG00000059571		
ENSMUSG00000120814		
ENSMUSG00000140137		
ENSMUSG00000111725		
ENSMUSG00000110913		
ENSMUSG00000140147		
ENSMUSG00000140172		
ENSMUSG00000116234		
ENSMUSG00000043659	ENSG00000187258	100
ENSMUSG00000140175		
ENSMUSG00000022559	ENSG00000182325	75
ENSMUSG00000094707		
ENSMUSG00000030968	ENSG00000169340	100
ENSMUSG00000140202		
ENSMUSG00000140214		
ENSMUSG00000140228		
ENSMUSG00000140249		
ENSMUSG00000140265		
ENSMUSG00000140276		
ENSMUSG00000140364		
ENSMUSG00000106244		
ENSMUSG00000140371		
ENSMUSG00000140427		
ENSMUSG00000105620		
ENSMUSG00000065937		
ENSMUSG00000104562		
ENSMUSG00000042626	ENSG00000160691	100
ENSMUSG00000104661		
ENSMUSG00000105922		
ENSMUSG00000105983		
ENSMUSG00000105828		
ENSMUSG00000101911		
ENSMUSG00000140434		
ENSMUSG00000101958		
ENSMUSG00000106579		
ENSMUSG00000140487		
ENSMUSG00000105700		
ENSMUSG00000080962		
ENSMUSG00000120068		
ENSMUSG00000076441	ENSG00000130707	100
ENSMUSG00000140493		
ENSMUSG00000093490		
ENSMUSG00000092383		
ENSMUSG00000034292	ENSG00000204104	100
ENSMUSG00000117790		
ENSMUSG00000106539		
ENSMUSG00000098241		
ENSMUSG00000105771		
ENSMUSG00000078442	ENSG00000160994	100
ENSMUSG00000083477		
ENSMUSG00000125023		
ENSMUSG00000024334	ENSG00000204252	100
ENSMUSG00000125070		
ENSMUSG00000105540		
ENSMUSG00000065864		
ENSMUSG00000140568		
ENSMUSG00000125086		
ENSMUSG00000078128		
ENSMUSG00000140573		
ENSMUSG00000140609		
ENSMUSG00000104634		
ENSMUSG00000125101		
ENSMUSG00000107452		
ENSMUSG00000140615		
ENSMUSG00000103258		
ENSMUSG00000105052		
ENSMUSG00000125112		
ENSMUSG00000021782	ENSG00000151208	100
ENSMUSG00000098014		
ENSMUSG00000097055		
ENSMUSG00000140673		
ENSMUSG00000005447	ENSG00000079462	100
ENSMUSG00000140716		
ENSMUSG00000104824		
ENSMUSG00000067577		
ENSMUSG00000111002		
ENSMUSG00000041837	ENSG00000090470	100
ENSMUSG00000022560	ENSG00000185803	75
ENSMUSG00000022560	ENSG00000132517	0
ENSMUSG00000056412		
ENSMUSG00000028413	ENSG00000086062	100
ENSMUSG00000095550		
ENSMUSG00000104651		
ENSMUSG00000005357	ENSG00000105143	100
ENSMUSG00000106627		
ENSMUSG00000021669	ENSG00000113163	100
ENSMUSG00000024370	ENSG00000094880	100
ENSMUSG00000029090	ENSG00000152990	100
ENSMUSG00000022550	ENSG00000173137	100
ENSMUSG00000117772		
ENSMUSG00000088104		
ENSMUSG00000086228	ENSG00000246922	100
ENSMUSG00000024335	ENSG00000204256	100
ENSMUSG00000046723		
ENSMUSG00000109658		
ENSMUSG00000110315		
ENSMUSG00000110228		
ENSMUSG00000110370		
ENSMUSG00000140761		
ENSMUSG00000071937	ENSG00000134007	0
ENSMUSG00000113068		
ENSMUSG00000113842		
ENSMUSG00000113379		
ENSMUSG00000110032		
ENSMUSG00000114193		
ENSMUSG00000046282	ENSG00000134007	0
ENSMUSG00000021670	ENSG00000113161	100
ENSMUSG00000111092		
ENSMUSG00000121340		
ENSMUSG00000017868	ENSG00000101049	100
ENSMUSG00000026311	ENSG00000065802	100
ENSMUSG00000054033	ENSG00000134007	0
ENSMUSG00000054978	ENSG00000234438	100
ENSMUSG00000041696	ENSG00000103710	100
ENSMUSG00000031885	ENSG00000067955	100
ENSMUSG00000140779		
ENSMUSG00000118079		
ENSMUSG00000120881		
ENSMUSG00000118114		
ENSMUSG00000096377		
ENSMUSG00002075456		
ENSMUSG00000051190	ENSG00000127529	75
ENSMUSG00000114150		
ENSMUSG00000058741	ENSG00000188368	100
ENSMUSG00002075913		
ENSMUSG00000081309		
ENSMUSG00000028415	ENSG00000122711	100
ENSMUSG00000140864		
ENSMUSG00000113298		
ENSMUSG00000120608		
ENSMUSG00000062873		
ENSMUSG00000112784		
ENSMUSG00000032875	ENSG00000110237	100
ENSMUSG00000025608	ENSG00000128567	100
ENSMUSG00000140974		
ENSMUSG00000140995		
ENSMUSG00000094673	ENSG00000188269	50
ENSMUSG00000094673	ENSG00000127515	50
ENSMUSG00000094673	ENSG00000185385	50
ENSMUSG00000125245		
ENSMUSG00000053862	ENSG00000186198	100
ENSMUSG00000125257		
ENSMUSG00000141021		
ENSMUSG00000125271		
ENSMUSG00000085622		
ENSMUSG00000028416	ENSG00000107262	100
ENSMUSG00000141034		
ENSMUSG00000059183	ENSG00000103707	100
ENSMUSG00000094080	ENSG00000188269	50
ENSMUSG00000094080	ENSG00000127515	50
ENSMUSG00000094080	ENSG00000185385	50
ENSMUSG00000141058		
ENSMUSG00000141219		
ENSMUSG00000141279		
ENSMUSG00000141332		
ENSMUSG00000042774		
ENSMUSG00000141336		
ENSMUSG00000141357		
ENSMUSG00000087095		
ENSMUSG00000046493	ENSG00000188269	50
ENSMUSG00000046493	ENSG00000127515	50
ENSMUSG00000046493	ENSG00000185385	50
ENSMUSG00000087379		
ENSMUSG00000096045		
ENSMUSG00000029766		
ENSMUSG00000063216		
ENSMUSG00000106430		
ENSMUSG00000099124		
ENSMUSG00000119176		
ENSMUSG00000106038		
ENSMUSG00000100980		
ENSMUSG00000105931		
ENSMUSG00000060205		
ENSMUSG00000105273		
ENSMUSG00000007805	ENSG00000233608	100
ENSMUSG00000141453		
ENSMUSG00000106267		
ENSMUSG00000110210		
ENSMUSG00002076511		
ENSMUSG00000091049		
ENSMUSG00000125285		
ENSMUSG00000112274		
ENSMUSG00000060301		
ENSMUSG00000111722		
ENSMUSG00000125310		
ENSMUSG00000029765	ENSG00000221866	100
ENSMUSG00000141482		
ENSMUSG00000125320		
ENSMUSG00000043719	ENSG00000206384	75
ENSMUSG00000125328		
ENSMUSG00000067700		
ENSMUSG00000026567	ENSG00000143199	100
ENSMUSG00000120568		
ENSMUSG00000141495		
ENSMUSG00000141499		
ENSMUSG00000141532		
ENSMUSG00000141537		
ENSMUSG00000022801	ENSG00000186001	100
ENSMUSG00000141542		
ENSMUSG00000073119		
ENSMUSG00000141555		
ENSMUSG00000113616		
ENSMUSG00000141594		
ENSMUSG00000141605		
ENSMUSG00000141686		
ENSMUSG00000097683		
ENSMUSG00000073117		
ENSMUSG00000105422		
ENSMUSG00000091888		
ENSMUSG00000073116		
ENSMUSG00000125403		
ENSMUSG00000125437		
ENSMUSG00000141736		
ENSMUSG00000125446		
ENSMUSG00000141744		
ENSMUSG00000051940		
ENSMUSG00000055515		
ENSMUSG00000114082		
ENSMUSG00000020930	ENSG00000167131	75
ENSMUSG00000117823		
ENSMUSG00000064857		
ENSMUSG00000038773	ENSG00000120733	100
ENSMUSG00000086354		
ENSMUSG00000125576		
ENSMUSG00000067698		
ENSMUSG00000017858	ENSG00000101052	100
ENSMUSG00000097930		
ENSMUSG00000091468		
ENSMUSG00000028419	ENSG00000086065	100
ENSMUSG00000125614		
ENSMUSG00000125626		
ENSMUSG00000059645		
ENSMUSG00000125642		
ENSMUSG00000105786		
ENSMUSG00000075510	ENSG00000214447	100
ENSMUSG00000113383		
ENSMUSG00000105491		
ENSMUSG00000113351		
ENSMUSG00000109561	ENSG00000145700	100
ENSMUSG00000029167	ENSG00000109819	100
ENSMUSG00000020932	ENSG00000131095	100
ENSMUSG00000125661		
ENSMUSG00000125675		
ENSMUSG00000093765		
ENSMUSG00000112907		
ENSMUSG00000028423	ENSG00000086102	100
ENSMUSG00000091381		
ENSMUSG00000118155		
ENSMUSG00000119598		
ENSMUSG00000113879		
ENSMUSG00000084711	ENSG00000223080	
ENSMUSG00000031596	ENSG00000003989	100
ENSMUSG00000113046		
ENSMUSG00000098128		
ENSMUSG00002076374		
ENSMUSG00000091387	ENSG00000176928	100
ENSMUSG00000114154		
ENSMUSG00000120924		
ENSMUSG00000125728		
ENSMUSG00000078942		
ENSMUSG00000125735		
ENSMUSG00000125750		
ENSMUSG00000052151	ENSG00000141934	50
ENSMUSG00000125760		
ENSMUSG00000125763		
ENSMUSG00000125779		
ENSMUSG00000141826		
ENSMUSG00000125791		
ENSMUSG00000117837		
ENSMUSG00000125836		
ENSMUSG00000141856		
ENSMUSG00000093296		
ENSMUSG00000048779	ENSG00000171631	100
ENSMUSG00000085820		
ENSMUSG00000117763		
ENSMUSG00000026843	ENSG00000107164	100
ENSMUSG00000142026		
ENSMUSG00000116238		
ENSMUSG00000109132		
ENSMUSG00000116145		
