Gene stable ID,Mouse gene stable ID,Mouse homology type,Mouse Gene-order conservation score,EuclidDist,EuclidDistNorm,EuclidDistLog,PearDist,TEC,Num Human Dupes,Num Mouse Dupes,Duplicated Species,Human Gene Type,Mouse Gene Type,Parental,Daughter,ID,Label,+/-
ENSG00000148541,ENSMUSG00000043259,ortholog_one2one,100.0,39.131782465684886,0.6906386135500131,2.7770090246436308,0.31758597964998203,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000151116,ENSMUSG00000043262,ortholog_one2one,100.0,11.196966625713472,0.26058242030097223,2.535755732160026,0.14608561294196298,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000181371,ENSMUSG00000043267,ortholog_one2one,100.0,0.0030553617820889127,,0.0039221008449345715,,,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000174970,ENSMUSG00000043274,ortholog_one2many,25.0,0.0011611013273454252,,0.0014081913823870442,,,1.0,5,Mouse,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000169871,ENSMUSG00000043279,ortholog_one2one,100.0,25.165728639458976,0.6310578796187687,3.907502485154005,0.5649617450045978,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000203730,ENSMUSG00000043282,ortholog_one2many,100.0,0.18727876710583508,1.134627435672283,0.25281300070828494,1.4480515520276487,,1.0,2,Mouse,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000178307,ENSMUSG00000043284,ortholog_one2one,50.0,58.02166993038107,0.28832405050055876,3.183817000660948,0.4077203029705131,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000180316,ENSMUSG00000043286,ortholog_one2one,100.0,30.97431536134541,1.3756345049215593,5.251842737075268,1.2102380236867754,1.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000269964,ENSMUSG00000043289,ortholog_one2one,100.0,1.8225638468727248,1.0133812165369396,1.577951061601617,1.0064902775958375,1.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000179922,ENSMUSG00000043290,ortholog_one2one,75.0,24.826533676103274,0.4887273543178898,4.490190059560142,0.5953710498611156,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000179256,ENSMUSG00000043298,ortholog_one2one,100.0,12.882810557449242,1.1185801510909505,3.98057615880783,1.004846848088211,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000169255,ENSMUSG00000043300,ortholog_one2one,100.0,48.72171016481131,0.6218276066236907,3.8855876364132076,0.30746035383992265,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000157542,ENSMUSG00000043301,ortholog_one2one,100.0,13.839531286149944,0.07059781611789279,2.0394177137746676,0.0021989284160724987,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000176922,ENSMUSG00000043310,ortholog_one2one,75.0,0.007421692452383684,,0.009939019748641408,,,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000204439,ENSMUSG00000043311,ortholog_one2one,100.0,24.337516795341656,0.4275812101328708,3.2114876707281,0.38327211093305347,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000120328,ENSMUSG00000043313,ortholog_one2many,100.0,3.8179352949708276,0.9605020407495114,1.9969117967475931,0.7970310196568464,0.3333333333333333,2.0,1,Human,protein_coding,protein_coding,False,False,GO:0007399,nervous system development,-
ENSG00000197479,ENSMUSG00000043313,ortholog_one2many,100.0,4.399079601899048,1.1091266770940307,2.4571925122623384,1.1629904404895317,1.0,2.0,1,Human,protein_coding,protein_coding,False,False,GO:0007399,nervous system development,-
ENSG00000112787,ENSMUSG00000043323,ortholog_one2one,100.0,41.717385884456476,0.4900059306651939,5.684930401098829,0.6920874139383006,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000158315,ENSMUSG00000043333,ortholog_one2one,100.0,115.54035754322841,0.9927388016451939,5.1301612296374355,0.6864257522358306,0.16666666666666666,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000168386,ENSMUSG00000043336,ortholog_one2one,100.0,60.76221848868774,0.13746084741864828,2.888434566190466,0.016546386415437042,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000128709,ENSMUSG00000043342,ortholog_one2one,100.0,39.282041229307346,0.5391052509630473,3.3767043859396066,0.18950480440882367,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-
ENSG00000176893,ENSMUSG00000043354,ortholog_one2one,75.0,0.004489958366332947,,0.006091752813178807,,,1.0,1,NA,protein_coding,protein_coding,False,False,"GO:0003008, GO:0007165","system process, signal transduction","+, +"
ENSG00000197938,ENSMUSG00000043357,ortholog_many2many,50.0,0.007327703733464517,,0.008976342571056182,,,6.0,7,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000230301,ENSMUSG00000043357,ortholog_many2many,50.0,0.011914836590060426,,0.015294479359591157,,,6.0,7,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000231192,ENSMUSG00000043357,ortholog_many2many,50.0,0.0014172169072812395,,0.0019031833113260011,,,6.0,7,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000232535,ENSMUSG00000043357,ortholog_many2many,50.0,0.03512226290794956,,0.04136122901599583,,,6.0,7,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000233412,ENSMUSG00000043357,ortholog_many2many,50.0,0.0035616490456949054,,0.005014764081706082,,,6.0,7,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000236032,ENSMUSG00000043357,ortholog_many2many,50.0,0.0016833064824625435,,0.0022338309279464523,,,6.0,7,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000167332,ENSMUSG00000043366,ortholog_one2one,100.0,11.013638789326661,0.36134393980104196,2.0142394380607067,0.05223219292466885,0.3333333333333333,1.0,1,NA,protein_coding,protein_coding,False,False,"GO:0003008, GO:0007165","system process, signal transduction","+, +"
ENSG00000168517,ENSMUSG00000043372,ortholog_one2one,100.0,13.507352358120137,0.8291529225511719,3.1624599066147576,1.0488754456909724,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000198932,ENSMUSG00000043384,ortholog_one2one,75.0,290.28701670370737,0.5645276593629484,3.4840875262538735,0.15016148322677536,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000171133,ENSMUSG00000043385,ortholog_one2one,100.0,0.12760290594890192,0.5301151349653103,0.1647509831705105,0.23165058566678576,,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000166448,ENSMUSG00000043388,ortholog_one2one,100.0,135.02193400410354,0.05066742033485161,2.650464679294261,0.000752817195670552,0.2,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000187068,ENSMUSG00000043391,ortholog_one2one,100.0,34.66906847975925,0.5231870821461142,4.845917607759341,0.288024230877604,0.14285714285714285,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007399,nervous system development,-
ENSG00000181619,ENSMUSG00000043398,ortholog_one2one,100.0,11.623923487056382,1.0008011750590913,2.8554520193748294,0.8465920522162176,0.16666666666666666,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000162669,ENSMUSG00000043410,ortholog_one2one,100.0,2.0277938432462164,0.7887607567845264,1.8721640481688913,0.4214842101832835,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000090686,ENSMUSG00000043411,ortholog_one2one,100.0,163.5867726830822,0.34949286323894796,5.520545207296795,0.3529318198772965,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000165312,ENSMUSG00000043415,ortholog_one2one,100.0,22.731889662815043,0.5061513805847822,2.490328856651628,0.32019744585428267,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204033,ENSMUSG00000043418,ortholog_one2one,75.0,1.798727157976881,1.3970257215570645,1.7555183058431063,1.2379684486245808,1.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000179859,ENSMUSG00000043419,ortholog_one2one,100.0,191.5950155118099,0.7191458665438771,5.970667820824448,0.23685868088801543,0.14285714285714285,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000135245,ENSMUSG00000043421,ortholog_one2one,100.0,75.60514728240345,0.680101039364632,4.151592524064681,0.9490309869542991,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000104131,ENSMUSG00000043424,ortholog_one2many,0.0,109.2309884588865,0.3505398016607719,12.925166045539628,0.8384042324261843,,1.0,2,Mouse,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000178395,ENSMUSG00000043429,ortholog_one2one,100.0,0.1054394137850716,1.0130321010075884,0.14198454390323142,0.618286773853621,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000178597,ENSMUSG00000043430,ortholog_one2one,100.0,485.6077240329325,0.9914109931653857,8.609038365142696,0.591688094112071,0.3333333333333333,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000275183,ENSMUSG00000043432,ortholog_one2one,100.0,33.49315625313694,1.0120307982416894,4.7845775766392515,1.0869666190766034,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000273604,ENSMUSG00000043439,ortholog_one2one,100.0,34.059870793062665,0.6277993594148142,3.615445653053034,0.15021731974010144,0.125,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000174948,ENSMUSG00000043441,ortholog_one2one,100.0,1.8274147178661966,0.1267341860548767,1.0761434308931164,0.009364491387825913,,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000184207,ENSMUSG00000043445,ortholog_one2one,75.0,112.70678306707819,0.38709083860275423,3.9050982821366773,0.26368308570233967,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000198835,ENSMUSG00000043448,ortholog_one2one,100.0,20.176626039556186,0.5381778556481236,2.241878940438431,0.14542992766794272,0.16666666666666666,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000124260,ENSMUSG00000043453,ortholog_one2many,50.0,0.01088739154729354,,0.0151174620545407,,,1.0,10,Mouse,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000198597,ENSMUSG00000043456,ortholog_one2one,100.0,16.907706460122977,0.2377521683547245,2.080903177952467,0.030434316052551535,0.2,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-
ENSG00000113209,ENSMUSG00000043458,ortholog_one2many,50.0,5.370115786581206,0.9422438036522848,3.0134412127755317,0.5412580579667312,0.42857142857142855,1.0,6,Mouse,protein_coding,protein_coding,False,True,GO:0007399,nervous system development,-
ENSG00000166897,ENSMUSG00000043460,ortholog_one2one,100.0,29.22824447367058,0.0866287330455815,2.299850495324783,0.003181639493148092,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000196542,ENSMUSG00000043461,ortholog_one2one,100.0,937.3120943739123,0.5614612635241489,9.835389020657733,0.2253421457842012,0.2,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000123570,ENSMUSG00000043463,ortholog_one2one,75.0,21.984668874548152,0.8540598451565734,5.544579701343547,0.4061999654368209,0.4,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000185278,ENSMUSG00000043467,ortholog_one2one,100.0,5.105942828750903,0.4892013324845103,1.866735019421286,0.6597294609995643,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000134249,ENSMUSG00000043468,ortholog_one2one,100.0,0.14014598756389285,1.1790430497710906,0.18923143313864121,1.3124739229422815,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000131737,ENSMUSG00000043485,ortholog_one2one,100.0,0.30976551014705095,1.3554395111946018,0.40251570744422743,1.332830989202352,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000205669,ENSMUSG00000043487,ortholog_one2one,100.0,10.239458113987213,1.01740913971045,4.825369525878423,1.0022999326748216,1.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000255690,ENSMUSG00000043496,ortholog_one2one,100.0,2.9099822839604808,0.08062877651712777,0.725698128877566,0.00464037646848614,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000100079,ENSMUSG00000043501,ortholog_one2one,100.0,1735.0788075681887,1.3875843055932635,6.549997768126406,1.2138389532756766,0.1875,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000196329,ENSMUSG00000043505,ortholog_one2many,100.0,42.05024144982589,0.6413637506580114,5.263978677600773,0.4787572814164903,0.125,1.0,2,Mouse,protein_coding,protein_coding,True,False,nan,nan,nan
ENSG00000100209,ENSMUSG00000043510,ortholog_one2one,50.0,38.30563463020057,0.4489451819119437,2.54647131858344,0.7090080058455024,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000131831,ENSMUSG00000043518,ortholog_one2one,100.0,59.37202909270301,0.6911532975997766,4.241130897301484,0.669561301168823,0.125,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000108018,ENSMUSG00000043531,ortholog_one2one,100.0,19.7211152270448,1.1148058029186607,4.517186387910545,0.8524513225177326,0.3333333333333333,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000107290,ENSMUSG00000043535,ortholog_one2one,100.0,37.70966343901574,0.6877575234535414,3.6607004032754435,0.87530043299913,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007399,nervous system development,-
ENSG00000118307,ENSMUSG00000043541,ortholog_one2one,100.0,4.227018760777369,0.9993661109349078,2.3958365501157304,1.038480010104452,0.5833333333333333,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000104427,ENSMUSG00000043542,ortholog_one2one,100.0,56.681821826176915,0.5027969849751629,3.562482900605566,0.20557356409209904,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000171847,ENSMUSG00000043549,ortholog_many2many,0.0,2.6603399607925016,0.683078755313722,2.1728547402970766,0.34759940402051825,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000215354,ENSMUSG00000043549,ortholog_many2many,0.0,0.32258060937560545,0.7433557986490029,0.41437364551633216,0.3931276751952697,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000215373,ENSMUSG00000043549,ortholog_many2many,0.0,0.3264820670873402,0.5492864539072766,0.41989708914012774,0.18760684399350835,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000223885,ENSMUSG00000043549,ortholog_many2many,0.0,0.3265270220817844,0.9061674766749738,0.41996108963799966,0.5622479173158077,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000229924,ENSMUSG00000043549,ortholog_many2many,0.0,0.3044576174794262,0.5464285082236942,0.3889799182033747,0.20068783326695327,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000230045,ENSMUSG00000043549,ortholog_many2many,0.0,0.3265273361985023,0.4996006311000051,0.4199615328238684,0.1304116673303355,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000233115,ENSMUSG00000043549,ortholog_many2many,0.0,0.3234211969053687,0.9081788607051824,0.41559569252359696,0.7281126297728662,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000233132,ENSMUSG00000043549,ortholog_many2many,0.0,0.326521060866861,0.9923484283780885,0.41995230523910687,0.7157723060402847,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000233295,ENSMUSG00000043549,ortholog_many2many,0.0,0.2907962239429818,0.7399897403854135,0.3622350852217033,0.393612245750645,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000254229,ENSMUSG00000043549,ortholog_many2many,0.0,0.3245634337813756,0.8692469987640593,0.41712482967549713,0.6361145297062035,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285607,ENSMUSG00000043549,ortholog_many2many,0.0,0.32654537185519394,1.3267601632930401,0.41999049055423593,1.112357612674908,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285620,ENSMUSG00000043549,ortholog_many2many,0.0,0.3265513219206044,,0.4199956882389593,,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285657,ENSMUSG00000043549,ortholog_many2many,0.0,0.3265513219206044,,0.4199956882389593,,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285687,ENSMUSG00000043549,ortholog_many2many,0.0,0.32635267104106985,0.9635388396809593,0.419710459814632,0.7268603553691035,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285720,ENSMUSG00000043549,ortholog_many2many,0.0,0.3265513219206044,,0.4199956882389593,,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285765,ENSMUSG00000043549,ortholog_many2many,0.0,0.32548204306290923,0.8278365242648438,0.41848014907081627,0.5574628624959783,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285814,ENSMUSG00000043549,ortholog_many2many,0.0,0.3264264454038917,1.2191040745724555,0.4198146058441206,1.314851311777082,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285913,ENSMUSG00000043549,ortholog_many2many,0.0,0.3265513219206044,,0.4199956882389593,,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285937,ENSMUSG00000043549,ortholog_many2many,0.0,0.3265450661833673,0.4996006311000051,0.41998677794885336,0.13041166733033527,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285950,ENSMUSG00000043549,ortholog_many2many,0.0,0.3244531074195779,0.854780064583733,0.41705322078226154,0.6070468816541494,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000285975,ENSMUSG00000043549,ortholog_many2many,0.0,0.32654632133264855,0.4996006311000051,0.41998855999700296,0.13041166733033538,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000183580,ENSMUSG00000043556,ortholog_one2one,100.0,33.90020000290055,0.4717180744800086,6.233634444387319,0.34699015056432125,0.3125,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000112139,ENSMUSG00000043557,ortholog_one2one,100.0,24.349390137209504,0.6266358816803534,3.2361002374562005,0.2565322531442852,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007399,nervous system development,-
ENSG00000234469,ENSMUSG00000043569,ortholog_one2many,0.0,0.24889206443306694,,0.32556415384818715,,,1.0,12,Mouse,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000162396,ENSMUSG00000043572,ortholog_one2one,100.0,7.640686290032196,0.47198118212347345,2.249539223300533,0.6723547036169797,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000155893,ENSMUSG00000043587,ortholog_one2one,100.0,54.09319625233583,0.695137636319925,5.432641561828868,0.41446385636312455,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000124602,ENSMUSG00000043592,ortholog_one2one,100.0,99.1956516959812,1.3697924045555445,10.233388825461617,1.5012730449158393,0.3125,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000180787,ENSMUSG00000043602,ortholog_one2one,100.0,12.631911784342005,0.6115707914565248,2.957617194621762,0.6749869109030873,0.07142857142857142,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000180658,ENSMUSG00000043605,ortholog_one2many,0.0,0.052957871756022484,1.367297812802245,0.07456083485214841,1.431586772508925,,2.0,1,Human,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000243896,ENSMUSG00000043605,ortholog_one2many,25.0,2.428227868320729,1.3502280783233365,2.200512308527444,1.5106292503206797,,2.0,1,Human,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000149968,ENSMUSG00000043613,ortholog_one2one,100.0,16.41809872187234,1.0847807545779193,3.033217302064928,0.966193723633124,0.41666666666666663,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000176428,ENSMUSG00000043614,ortholog_one2one,100.0,15.768075539875001,0.7113866859659124,3.6533197961868638,0.3443181816653045,0.1875,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000162543,ENSMUSG00000043621,ortholog_one2one,100.0,7.458743301165765,0.32941497726788094,2.2472280572716348,0.10454989954074279,0.14285714285714285,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000187699,ENSMUSG00000043629,ortholog_one2one,100.0,9.870259752703753,0.5430402011217943,2.313947395181778,0.351621605122156,0.125,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000106823,ENSMUSG00000043631,ortholog_one2one,50.0,46.600522614292,0.8312427608795973,4.068918444168758,0.6119886102686829,0.07142857142857142,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204930,ENSMUSG00000043633,ortholog_one2one,100.0,2.8496334333547533,0.6951021876763334,2.5729813449789143,1.1452330590306024,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000156140,ENSMUSG00000043635,ortholog_one2one,100.0,10.667978861421433,0.8720744690850826,3.0696167956133333,0.6207409494472169,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000203867,ENSMUSG00000043639,ortholog_one2one,100.0,39.369368670023924,0.512271023827016,4.318056510661093,0.16903333845308466,0.26666666666666666,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000179598,ENSMUSG00000043648,ortholog_one2one,50.0,18.582708443259328,0.9977417978420176,5.348680148146691,0.9594087994166194,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000187258,ENSMUSG00000043659,ortholog_one2one,100.0,2.7251766523982726,0.46664275649992254,1.9182049472709022,0.12386993541446101,,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000188051,ENSMUSG00000043664,ortholog_one2one,100.0,7.069392726087802,1.0652964708153638,3.407427944276319,1.407771254956988,0.7083333333333333,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000103460,ENSMUSG00000043668,ortholog_one2one,100.0,12.422574899537656,0.6722582686906637,3.8746085194496307,0.5009339505029125,0.26666666666666666,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000176490,ENSMUSG00000043670,ortholog_one2one,100.0,86.11842711404248,0.8713645541074361,8.137060093667834,0.4561857973591207,0.42857142857142855,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000178904,ENSMUSG00000043671,ortholog_one2one,100.0,29.243928227348096,0.6099404462436014,3.4524036477706064,0.3498384678051777,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000170745,ENSMUSG00000043673,ortholog_one2one,100.0,18.52121115406244,0.7935114424084978,4.622727755493944,0.7552971180265806,0.1875,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000188100,ENSMUSG00000043681,ortholog_one2many,100.0,1551.4561897765047,0.08359570045614617,9.473699739350641,0.0032852459070260576,0.42857142857142855,3.0,1,Human,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000189090,ENSMUSG00000043681,ortholog_one2many,0.0,1620.1685601640452,0.06959216707782119,13.412536133009661,0.002695337061360159,,3.0,1,Human,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000276430,ENSMUSG00000043681,ortholog_one2many,0.0,1619.995709477549,0.09431640564208886,13.254318996214515,0.005135781692935493,,3.0,1,Human,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000141965,ENSMUSG00000043683,ortholog_one2many,100.0,63.92754433815159,0.5375588856279101,7.9277422708754655,0.42553643027923116,0.25,1.0,2,Mouse,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000154102,ENSMUSG00000043687,ortholog_one2one,100.0,,,,,,1.0,1,NA,protein_coding,,False,False,nan,nan,nan
ENSG00000174840,ENSMUSG00000043702,ortholog_one2one,100.0,14.376046962517538,0.4602108945970975,2.684944682891953,0.35045998151237456,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0090304,nucleic acid metabolic process,-
ENSG00000162949,ENSMUSG00000043705,ortholog_one2one,100.0,42.192037016875325,0.7147762093764912,3.8893485158747305,0.33904819190868707,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000206384,ENSMUSG00000043719,ortholog_one2one,75.0,4.2107911800779245,0.9853728814907944,2.4225156911616375,0.6549123526358671,0.3333333333333333,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000179295,ENSMUSG00000043733,ortholog_one2one,100.0,94.10750210535676,0.3673233066194813,3.2847780659053973,0.22051063281782723,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,"GO:0007409, GO:0007165","axonogenesis, signal transduction","-, +"
ENSG00000262152,ENSMUSG00000043747,ortholog_one2one,75.0,0.8384703291968256,1.116618056723502,0.8909007472475281,0.968836843866882,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000176399,ENSMUSG00000043753,ortholog_one2one,100.0,6.680219497237172,1.164219747791505,3.5827418384442957,1.466655127725304,,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-
ENSG00000170927,ENSMUSG00000043760,ortholog_one2one,100.0,12.289764836619488,0.37415681572905285,2.561772105066193,0.07997423492356492,0.3333333333333333,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000162069,ENSMUSG00000043782,ortholog_one2one,75.0,91.76208741055702,0.9102158039005043,5.903095613541411,0.6439397276583338,0.16666666666666666,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000186562,ENSMUSG00000043787,ortholog_many2many,25.0,0.009919576865709285,,0.014192318943601241,,,2.0,2,NA,protein_coding,protein_coding,False,False,GO:0006952,defense response,+
ENSG00000186599,ENSMUSG00000043787,ortholog_many2many,25.0,0.0013067148942806047,,0.0018458767028148592,,,2.0,2,NA,protein_coding,protein_coding,False,False,GO:0006952,defense response,+
ENSG00000167992,ENSMUSG00000043789,ortholog_one2one,100.0,14.968431668174407,0.9831614563705996,3.5432356795942748,0.6710801212994277,0.3333333333333333,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000283787,ENSMUSG00000043795,ortholog_one2one,100.0,36.68823820894418,0.5768656993563425,3.4240849993518623,0.2395896000030816,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
