,Gene stable ID,Mouse gene stable ID,Mouse homology type,Mouse Gene-order conservation score,EuclidDist,EuclidDistNorm,EuclidDistLog,PearDist,TEC,Num Human Dupes,Num Mouse Dupes,Duplicated Species,Human Gene Type,Mouse Gene Type
227318,ENSG00000120708,ENSMUSG00000035493,ortholog_one2one,100.0,67.50091984879758,0.0020869041152307547,6.047845401712679,0.19092658149991737,0.0,1.0,1,NA,protein_coding,protein_coding
227319,ENSG00000136925,ENSMUSG00000035495,ortholog_one2one,100.0,33.37490436529604,0.0009098124201445069,2.0654662903741734,0.401869130354927,0.0,1.0,1,NA,protein_coding,protein_coding
227320,ENSG00000163814,ENSMUSG00000035498,ortholog_one2one,100.0,52.17383470182962,0.0015116304920258468,3.096777752081023,0.5929062126669185,0.1875,1.0,1,NA,protein_coding,protein_coding
227321,ENSG00000163626,ENSMUSG00000035505,ortholog_one2one,100.0,32.6629404696731,0.0008467387760872953,2.0191242423489677,0.6562558277746029,0.0625,1.0,1,NA,protein_coding,protein_coding
227322,ENSG00000221955,ENSMUSG00000035506,ortholog_one2one,100.0,76.78227732695798,0.0021013896482878283,4.029669306300517,1.1942148465689033,0.1875,1.0,1,NA,protein_coding,protein_coding
227323,ENSG00000196358,ENSMUSG00000035513,ortholog_one2one,100.0,22.908596047603417,0.0008234575218356655,2.186137994542619,0.061552471001595666,0.1875,1.0,1,NA,protein_coding,protein_coding
227324,ENSG00000196116,ENSMUSG00000035517,ortholog_one2one,50.0,56.48800990816257,0.0017386785376787214,1.439285471549398,0.1145627252974879,0.0,1.0,1,NA,protein_coding,protein_coding
227325,ENSG00000090581,ENSMUSG00000035521,ortholog_one2one,100.0,71.57288961108401,0.002955767476028828,4.929668291857913,0.29560441134839466,0.0,1.0,1,NA,protein_coding,protein_coding
227326,ENSG00000056291,ENSMUSG00000035528,ortholog_one2one,100.0,0.5384296509214348,1.877034545272204e-05,0.41511652757842465,0.4395755564462763,0.0,1.0,1,NA,protein_coding,protein_coding
227327,ENSG00000110851,ENSMUSG00000035529,ortholog_one2one,75.0,17.34132743057493,0.0005743490533905036,4.229641014226099,0.3558004773551139,0.0625,1.0,1,NA,protein_coding,protein_coding
227328,ENSG00000173812,ENSMUSG00000035530,ortholog_one2one,100.0,606.575174439292,0.004190388391156577,8.796431013420413,0.8659602657742238,0.0,1.0,1,NA,protein_coding,protein_coding
227329,ENSG00000197816,ENSMUSG00000035539,ortholog_one2one,50.0,6.884501633917638,4.0660708377060095e-05,4.040012695192764,0.650239601509876,0.375,1.0,1,NA,protein_coding,protein_coding
227330,ENSG00000145321,ENSMUSG00000035540,ortholog_one2one,100.0,2449.1903311087653,0.038362816301243996,5.025292429846932,0.0002017287632766207,0.0625,1.0,1,NA,protein_coding,protein_coding
227331,ENSG00000167615,ENSMUSG00000035545,ortholog_one2one,100.0,391.232381863049,0.00475562463610885,9.472812613732678,0.7509217507130718,0.0,1.0,1,NA,protein_coding,protein_coding
227332,ENSG00000149260,ENSMUSG00000035547,ortholog_one2one,100.0,62.430406579277005,0.0022807105648229606,6.5376796938448605,0.2953805540188512,0.125,1.0,1,NA,protein_coding,protein_coding
227333,ENSG00000137142,ENSMUSG00000035551,ortholog_one2one,50.0,1.9973025446553292,6.987345971551162e-05,1.59996375954137,0.02896827447349226,0.0625,1.0,1,NA,protein_coding,protein_coding
227334,ENSG00000128422,ENSMUSG00000035557,ortholog_one2one,100.0,130.2742437929504,0.0013917113577738612,6.504724266000193,1.0502375157273198,0.25,1.0,1,NA,protein_coding,protein_coding
227335,ENSG00000254858,ENSMUSG00000035559,ortholog_one2one,100.0,53.29551445027457,0.0017390163540201657,2.3586095458418255,0.36800455298563095,0.0,1.0,1,NA,protein_coding,protein_coding
227336,ENSG00000140153,ENSMUSG00000035560,ortholog_one2many,0.0,33.69779642270553,0.000673936676515194,4.352010658447424,0.44717598765408123,0.25,1.0,2,Mouse,protein_coding,protein_coding
227338,ENSG00000137124,ENSMUSG00000035561,ortholog_one2one,75.0,197.56920536385428,0.005982365403352091,7.7272063282547,0.5279081051200305,0.0625,1.0,1,NA,protein_coding,protein_coding
227339,ENSG00000118946,ENSMUSG00000035566,ortholog_one2one,100.0,20.97944433634891,0.0007803669789568071,1.8674110600418363,0.03603081824622234,0.125,1.0,1,NA,protein_coding,protein_coding
227340,ENSG00000167522,ENSMUSG00000035569,ortholog_one2one,100.0,,,,,,1.0,1,NA,protein_coding,
227341,ENSG00000122741,ENSMUSG00000035572,ortholog_one2one,100.0,15.232563438166178,0.0005210195844385431,2.039766969937144,0.6043772807136969,0.0,1.0,1,NA,protein_coding,protein_coding
227342,ENSG00000108651,ENSMUSG00000035575,ortholog_one2one,75.0,57.535564194144136,0.00155604931406779,2.2906932872680628,0.6172557037836668,0.0,1.0,1,NA,protein_coding,protein_coding
227343,ENSG00000185513,ENSMUSG00000035576,ortholog_one2one,100.0,11.772070648256049,0.0002948719598137795,5.320458981142164,0.25987910912484935,0.4375,1.0,1,NA,protein_coding,protein_coding
227344,ENSG00000114473,ENSMUSG00000035578,ortholog_one2one,100.0,7.768938643344149,0.00014053084965110182,2.8480096345289043,0.5581129130618137,0.125,1.0,1,NA,protein_coding,protein_coding
227345,ENSG00000183960,ENSMUSG00000035580,ortholog_one2one,100.0,8.211594956232517,3.105721051574683e-05,3.194996799076386,0.3068568035044703,0.25,1.0,1,NA,protein_coding,protein_coding
227346,ENSG00000178795,ENSMUSG00000035582,ortholog_one2one,100.0,1.07302995747137,1.897533692423478e-05,1.040672460063522,1.207091697033678,0.0,1.0,1,NA,protein_coding,protein_coding
227347,ENSG00000170892,ENSMUSG00000035585,ortholog_one2one,100.0,51.60819311436983,0.0018554798134989739,3.7299665019726653,0.7725469403786691,0.0,1.0,1,NA,protein_coding,protein_coding
227348,ENSG00000006059,ENSMUSG00000035592,ortholog_one2many,100.0,0.4131196777011568,4.851298197030509e-06,0.5256211781448146,0.26181070177231897,0.0,1.0,3,Mouse,protein_coding,protein_coding
227351,ENSG00000169684,ENSMUSG00000035594,ortholog_one2one,100.0,2.5340586361859914,7.183735583429059e-05,1.468095479700371,1.0185022760278517,0.125,1.0,1,NA,protein_coding,protein_coding
227352,ENSG00000310576,ENSMUSG00000035595,ortholog_one2one,100.0,,,,,,1.0,1,NA,,protein_coding
227353,ENSG00000125505,ENSMUSG00000035596,ortholog_one2one,100.0,167.61956324763491,0.005890865692310764,3.665409305294386,0.19053207842045816,0.0,1.0,1,NA,protein_coding,protein_coding
227354,ENSG00000185246,ENSMUSG00000035597,ortholog_one2one,100.0,35.191947280288666,0.0010623741788757639,4.776986062169522,0.5854759955476155,0.0,1.0,1,NA,protein_coding,protein_coding
227355,ENSG00000165275,ENSMUSG00000035601,ortholog_one2one,100.0,21.25683885368478,0.0008629891797902513,2.155113856444518,0.5798089383157043,0.0,1.0,1,NA,protein_coding,protein_coding
227356,ENSG00000174611,ENSMUSG00000035606,ortholog_one2one,100.0,16.518353045313173,0.000318669550240957,2.2328242248695056,0.7959821858646392,0.125,1.0,1,NA,protein_coding,protein_coding
227357,ENSG00000198718,ENSMUSG00000035614,ortholog_one2one,100.0,24.07069226448209,0.000870176470855778,1.657338556981122,0.16641073753860525,0.0,1.0,1,NA,protein_coding,protein_coding
227358,ENSG00000070601,ENSMUSG00000035615,ortholog_one2one,100.0,10.636180920682957,0.000293284683235372,2.275466483595953,0.39496423658198765,0.0625,1.0,1,NA,protein_coding,protein_coding
227359,ENSG00000111785,ENSMUSG00000035620,ortholog_one2one,100.0,51.21650982234189,0.001595817531845585,1.8703817058937435,0.1569008354456819,0.0,1.0,1,NA,protein_coding,protein_coding
227360,ENSG00000167470,ENSMUSG00000035621,ortholog_one2one,100.0,73.80284334706411,0.002324428868307038,6.57950747751987,0.33476926996347944,0.0,1.0,1,NA,protein_coding,protein_coding
227361,ENSG00000048649,ENSMUSG00000035623,ortholog_one2one,75.0,27.19114798548466,0.0008768598686686498,1.9053574636531942,0.4194146934004649,0.0625,1.0,1,NA,protein_coding,protein_coding
227362,ENSG00000221977,ENSMUSG00000035626,ortholog_one2one,100.0,0.03672695437525959,1.0882771758799945e-06,0.03578368075778288,1.125952973412117,0.0,1.0,1,NA,protein_coding,protein_coding
227363,ENSG00000145016,ENSMUSG00000035629,ortholog_one2one,50.0,62.65721063420532,0.0018228715260666028,2.1537100927968713,0.14384326537294378,0.0625,1.0,1,NA,protein_coding,protein_coding
227364,ENSG00000088038,ENSMUSG00000035632,ortholog_one2one,100.0,86.10642481550379,0.002430481278086007,3.577929287515306,0.7271254206285948,0.0,1.0,1,NA,protein_coding,protein_coding
227365,ENSG00000137106,ENSMUSG00000035637,ortholog_one2one,100.0,352.2985113289611,0.004550213526828224,3.2221620883173405,0.2335561086995115,0.0,1.0,1,NA,protein_coding,protein_coding
227366,ENSG00000176945,ENSMUSG00000035638,ortholog_one2one,50.0,34.36791361387937,0.00021721712150724233,7.499253765531108,0.01762303772592433,0.3125,1.0,1,NA,protein_coding,protein_coding
227367,ENSG00000099625,ENSMUSG00000035640,ortholog_one2one,100.0,303.72533934858745,0.009044886809271258,3.1884909575848606,0.00980028974402436,0.0625,1.0,1,NA,protein_coding,protein_coding
227368,ENSG00000087884,ENSMUSG00000035642,ortholog_one2one,100.0,161.23150865641333,0.003331381143062198,2.9991724624727274,0.581590283442512,0.0,1.0,1,NA,protein_coding,protein_coding
227369,ENSG00000147905,ENSMUSG00000035649,ortholog_one2one,100.0,66.79352484387792,0.0018370481759836924,2.28343529990659,0.646447999820503,0.0,1.0,1,NA,protein_coding,protein_coding
227370,ENSG00000165379,ENSMUSG00000035653,ortholog_one2one,100.0,46.13187689143985,0.0014245178775713235,2.403621674053633,0.10920049670673959,0.125,1.0,1,NA,protein_coding,protein_coding
227371,ENSG00000125484,ENSMUSG00000035666,ortholog_one2one,100.0,22.215803535730295,0.0007444473378199056,1.8405114160978768,0.5165274604190015,0.0625,1.0,1,NA,protein_coding,protein_coding
227372,ENSG00000132003,ENSMUSG00000035671,ortholog_one2one,100.0,35.01481295835655,0.0007619858907543293,2.478062764306822,0.20924096826054384,0.125,1.0,1,NA,protein_coding,protein_coding
227373,ENSG00000064932,ENSMUSG00000035673,ortholog_one2one,100.0,67.06351246077467,0.0009831012643285136,6.948234400227312,0.5158496889439536,0.0625,1.0,1,NA,protein_coding,protein_coding
227374,ENSG00000170906,ENSMUSG00000035674,ortholog_one2one,100.0,1212.0420541546823,0.020249880104684984,2.5076959682237376,0.19706500263261195,0.0,1.0,1,NA,protein_coding,protein_coding
227375,ENSG00000125657,ENSMUSG00000035678,ortholog_one2one,100.0,5.708028871137847,8.481796971585175e-05,2.4405508101405786,0.58257825976974,0.1875,1.0,1,NA,protein_coding,protein_coding
227376,ENSG00000166006,ENSMUSG00000035681,ortholog_one2one,100.0,36.202728040755154,0.001266137650661373,0.8094425509145567,0.00024522571647866975,0.0,1.0,1,NA,protein_coding,protein_coding
227377,ENSG00000165304,ENSMUSG00000035683,ortholog_one2one,100.0,16.361970223942176,0.00044456266246448883,2.171236967260325,0.296373231027909,0.0625,1.0,1,NA,protein_coding,protein_coding
227378,ENSG00000151365,ENSMUSG00000035686,ortholog_one2one,100.0,564.1814734954161,0.010050663535124392,6.6454317109540835,0.2551482857239298,0.1875,1.0,1,NA,protein_coding,protein_coding
227379,ENSG00000187608,ENSMUSG00000035692,ortholog_one2one,100.0,86.57580961869142,0.0007110421600792087,6.920486399042901,0.7150429691720439,0.0,1.0,1,NA,protein_coding,protein_coding
227380,ENSG00000180881,ENSMUSG00000035694,ortholog_one2one,75.0,4.339765986850021,2.269725535648802e-05,3.161219544573528,0.28932334817053673,0.375,1.0,1,NA,protein_coding,protein_coding
227381,ENSG00000137075,ENSMUSG00000035696,ortholog_one2one,100.0,54.20775101624415,0.0015994322975194182,3.8332845905505373,0.5239453043513665,0.0625,1.0,1,NA,protein_coding,protein_coding
227382,ENSG00000180448,ENSMUSG00000035697,ortholog_one2one,100.0,362.8369428282403,0.004523682017693726,5.090824030949188,1.4154998677674915,0.0625,1.0,1,NA,protein_coding,protein_coding
227383,ENSG00000163959,ENSMUSG00000035699,ortholog_one2one,100.0,73.91790315861347,0.0010651170154568502,5.376769453661251,1.0930933156314833,0.25,1.0,1,NA,protein_coding,protein_coding
227384,ENSG00000159063,ENSMUSG00000035704,ortholog_one2one,100.0,24.25976617994951,0.0006592420087220193,1.7361349843701488,1.0330676421753444,0.0,1.0,1,NA,protein_coding,protein_coding
227385,ENSG00000146094,ENSMUSG00000035711,ortholog_one2one,100.0,11.412614804388177,0.0003939824484368868,2.6466366293208874,0.7559559436214217,0.0625,1.0,1,NA,protein_coding,protein_coding
227386,ENSG00000118369,ENSMUSG00000035713,ortholog_one2one,100.0,17.21406839878483,0.0005078176557693528,4.810754850045721,0.8516405567056263,0.1875,1.0,1,NA,protein_coding,protein_coding
227387,ENSG00000064687,ENSMUSG00000035722,ortholog_one2one,100.0,26.992544764049317,0.000821094473600507,3.8347660876851792,0.8723426697659813,0.125,1.0,1,NA,protein_coding,protein_coding
227388,ENSG00000183943,ENSMUSG00000035725,ortholog_one2one,0.0,31.98348261007509,0.0008461461843954339,2.687850726879096,0.5026018169315026,0.0625,1.0,1,NA,protein_coding,protein_coding
227389,ENSG00000092201,ENSMUSG00000035726,ortholog_one2one,100.0,52.89884536584984,0.0012813496184404755,5.783341923151996,0.5853036806113701,0.0625,1.0,1,NA,protein_coding,protein_coding
227390,ENSG00000134780,ENSMUSG00000035735,ortholog_one2one,100.0,42.11824572631495,0.001519260417076589,2.2272589173562936,0.06831529818338233,0.0,1.0,1,NA,protein_coding,protein_coding
227391,ENSG00000116032,ENSMUSG00000035745,ortholog_one2one,100.0,1.6575075105367307,4.8348514063092135e-05,0.9882862701698112,0.6202520240326661,0.125,1.0,1,NA,protein_coding,protein_coding
227392,ENSG00000065268,ENSMUSG00000035754,ortholog_one2one,100.0,29.576930772013732,0.001109175264940807,4.778826054872391,0.5052453427219312,0.0,1.0,1,NA,protein_coding,protein_coding
227393,ENSG00000073169,ENSMUSG00000035757,ortholog_one2one,100.0,57.77847402194278,0.0008768059582455427,5.493786449591316,0.21136323534053802,0.0,1.0,1,NA,protein_coding,protein_coding
227394,ENSG00000179941,ENSMUSG00000035759,ortholog_one2one,100.0,11.72149605369456,0.00011734785214659709,4.072256775777926,0.8252795771806201,0.0625,1.0,1,NA,protein_coding,protein_coding
227395,ENSG00000164180,ENSMUSG00000035762,ortholog_one2one,100.0,46.362023840985785,0.0008794098146546563,2.0413454137367757,0.240450347732305,0.0,1.0,1,NA,protein_coding,protein_coding
227396,ENSG00000174013,ENSMUSG00000035764,ortholog_one2one,75.0,45.6966900406951,0.0012847957077253384,1.5969308571731282,0.14840840099872044,0.0,1.0,1,NA,protein_coding,protein_coding
227397,ENSG00000141627,ENSMUSG00000035765,ortholog_one2one,100.0,65.55072134095914,0.0017905963140772809,2.4941648811908657,0.8961782461800621,0.0,1.0,1,NA,protein_coding,protein_coding
227398,ENSG00000093217,ENSMUSG00000035769,ortholog_one2one,50.0,210.35105603159928,0.0021707835650153617,4.079411784199078,0.9601836670004309,0.125,1.0,1,NA,protein_coding,protein_coding
227399,ENSG00000135720,ENSMUSG00000035770,ortholog_one2one,100.0,68.25564057047247,0.0038914349879813066,6.218033223391853,0.11571532171175014,0.0,1.0,1,NA,protein_coding,protein_coding
227400,ENSG00000122140,ENSMUSG00000035772,ortholog_one2one,50.0,34.298143342921804,0.0011846852080613286,4.532443123801255,0.8201677554432453,0.0,1.0,1,NA,protein_coding,protein_coding
227401,ENSG00000116014,ENSMUSG00000035773,ortholog_one2one,100.0,4.199079813128952,0.00014286914588427076,1.3936660912917205,0.2777234628088475,0.0625,1.0,1,NA,protein_coding,protein_coding
227402,ENSG00000171431,ENSMUSG00000035775,ortholog_one2one,100.0,593.6131427167765,0.020172948948341308,2.8455455526195577,0.001102968953929473,0.375,1.0,1,NA,protein_coding,protein_coding
227403,ENSG00000102181,ENSMUSG00000035776,ortholog_one2one,100.0,43.23689022212865,0.0023600271177657063,3.9172226981930685,0.13070953521016826,0.0,1.0,1,NA,protein_coding,protein_coding
227404,ENSG00000135220,ENSMUSG00000035780,ortholog_one2one,25.0,358.00413535926236,0.004406155231418515,7.089189143207431,0.8932763168359745,0.1875,1.0,1,NA,protein_coding,protein_coding
227405,ENSG00000198858,ENSMUSG00000035781,ortholog_one2one,100.0,210.583935987339,0.007018663255622164,4.9727964348693545,0.6795329746493104,0.0,1.0,1,NA,protein_coding,protein_coding
227406,ENSG00000107796,ENSMUSG00000035783,ortholog_one2one,100.0,1634.8465470199296,0.020739154178145012,9.130619110466634,0.15896115725303783,0.0,1.0,1,NA,protein_coding,protein_coding
227407,ENSG00000140932,ENSMUSG00000035785,ortholog_one2many,75.0,2.1252680546371856,1.4640176495837282e-05,2.0426310588074537,1.2574936344926617,0.0625,1.0,2,Mouse,protein_coding,protein_coding
227409,ENSG00000174007,ENSMUSG00000035790,ortholog_one2one,100.0,90.66046902334136,0.0025148787725433495,3.9119293825575543,0.0350178258787508,0.125,1.0,1,NA,protein_coding,protein_coding
227410,ENSG00000186908,ENSMUSG00000035798,ortholog_one2one,100.0,63.208179340945335,0.0023500790419196376,3.5330205025045145,0.29304368415649795,0.0,1.0,1,NA,protein_coding,protein_coding
227411,ENSG00000122691,ENSMUSG00000035799,ortholog_one2one,100.0,9.540314519104903,0.00010732239774907764,1.907531068566694,0.31396959621940024,0.125,1.0,1,NA,protein_coding,protein_coding
227412,ENSG00000254647,ENSMUSG00000035804,ortholog_one2many,0.0,4466.066261192292,0.026179199868118244,5.8575280249026696,7.928813862689843e-07,0.125,1.0,2,Mouse,protein_coding,protein_coding
227414,ENSG00000100427,ENSMUSG00000035805,ortholog_one2one,100.0,7.079943438892353,0.0038358410968046793,2.271004201492238,8.761748282459791e-07,0.0,1.0,1,NA,protein_coding,protein_coding
227415,ENSG00000148735,ENSMUSG00000035818,ortholog_one2one,100.0,10.650639908354398,6.222892843414655e-05,3.5400064624009024,1.2214547524223436,0.125,1.0,1,NA,protein_coding,protein_coding
227416,ENSG00000166548,ENSMUSG00000035824,ortholog_one2one,75.0,24.918135756534486,0.0009552841541806367,2.06112783897398,0.6267868408107534,0.0,1.0,1,NA,protein_coding,protein_coding
227417,ENSG00000198355,ENSMUSG00000035828,ortholog_one2one,100.0,193.316001405942,0.0018761650956482256,7.033658002737561,0.6702803142862621,0.0,1.0,1,NA,protein_coding,protein_coding
227418,ENSG00000196422,ENSMUSG00000035829,ortholog_one2one,100.0,25.60272908819614,0.0004164665119023578,6.686736469667611,0.550374968769558,0.125,1.0,1,NA,protein_coding,protein_coding
227419,ENSG00000204897,ENSMUSG00000035831,ortholog_one2one,100.0,1.3723477327250668,3.912588103022695e-05,0.936141226702089,1.0942281581896482,0.0625,1.0,1,NA,protein_coding,protein_coding
227420,ENSG00000129951,ENSMUSG00000035835,ortholog_one2one,100.0,46.78487581909626,0.0017757617990698828,2.9451429110348792,0.005760303811342404,0.3125,1.0,1,NA,protein_coding,protein_coding
227421,ENSG00000176018,ENSMUSG00000035840,ortholog_one2one,100.0,20.5426970291157,0.0006292482473341374,2.1180131339788053,0.20768994902672822,0.0,1.0,1,NA,protein_coding,protein_coding
227422,ENSG00000013573,ENSMUSG00000035842,ortholog_one2one,0.0,20.368467173845957,0.00014538852209849005,5.639835991066411,1.072005847910813,0.125,1.0,1,NA,protein_coding,protein_coding
227423,ENSG00000182858,ENSMUSG00000035845,ortholog_one2one,100.0,16.587118886019216,0.0005692565332652449,2.1133236946871827,0.5818326992603822,0.0,1.0,1,NA,protein_coding,protein_coding
227424,ENSG00000010404,ENSMUSG00000035847,ortholog_one2one,100.0,44.38531152915874,0.006580929743300916,5.33495783712284,0.003955140048877759,0.0,1.0,1,NA,protein_coding,protein_coding
227425,ENSG00000213424,ENSMUSG00000035849,ortholog_one2one,100.0,41.22448344388156,0.0014135803900245218,2.882138117043392,0.06808161318461747,0.125,1.0,1,NA,protein_coding,protein_coding
227426,ENSG00000083896,ENSMUSG00000035851,ortholog_one2one,25.0,104.47009656611725,0.002993891867669727,2.7885643064187398,0.5810654221508504,0.0,1.0,1,NA,protein_coding,protein_coding
227427,ENSG00000099812,ENSMUSG00000035852,ortholog_one2one,100.0,323.130108568104,0.009951296910599237,2.120649755943826,0.006929979191013347,0.125,1.0,1,NA,protein_coding,protein_coding
227428,ENSG00000128536,ENSMUSG00000035860,ortholog_one2one,100.0,8.873207012345244,9.801744796514586e-05,3.868356338494304,0.5569073883719284,0.25,1.0,1,NA,protein_coding,protein_coding
227429,ENSG00000099864,ENSMUSG00000035863,ortholog_one2one,100.0,53.01355893289232,0.003463864702352533,4.522332291626568,0.08650635876821988,0.125,1.0,1,NA,protein_coding,protein_coding
227430,ENSG00000067715,ENSMUSG00000035864,ortholog_one2one,100.0,612.0760214990048,0.019780662785454765,1.6251101998220114,0.0004923415800763831,0.1875,1.0,1,NA,protein_coding,protein_coding
227431,ENSG00000177425,ENSMUSG00000035873,ortholog_one2one,100.0,57.74772149296276,0.0015118789196735226,1.6507946976223598,0.3173916297006376,0.0,1.0,1,NA,protein_coding,protein_coding
227432,ENSG00000106804,ENSMUSG00000035875,ortholog_one2many,100.0,316.4435701242123,0.004371256347290665,3.928142855553423,0.0019248779846087194,0.3125,1.0,2,Mouse,protein_coding,protein_coding
227434,ENSG00000174306,ENSMUSG00000035877,ortholog_one2one,100.0,26.036068096253253,0.0006484447383572908,4.102800894711229,0.5330678674936035,0.0625,1.0,1,NA,protein_coding,protein_coding
227435,ENSG00000188266,ENSMUSG00000035878,ortholog_one2one,100.0,131.2314200045472,0.001362680202439517,3.558163351075131,0.48560732089287784,0.125,1.0,1,NA,protein_coding,protein_coding
227436,ENSG00000176340,ENSMUSG00000035885,ortholog_one2one,100.0,1229.9261744084201,0.03905258671379205,6.632251388027504,0.480493128603927,0.0,1.0,1,NA,protein_coding,protein_coding
227437,ENSG00000070423,ENSMUSG00000035890,ortholog_one2one,100.0,53.002283716140475,0.0018110412191763112,5.4587448553714495,0.524703804305751,0.0,1.0,1,NA,protein_coding,protein_coding
227438,ENSG00000100422,ENSMUSG00000035891,ortholog_one2one,100.0,86.37647209683325,0.0026677818685583755,6.149185058777644,0.561742851046836,0.0625,1.0,1,NA,protein_coding,protein_coding
227439,ENSG00000129538,ENSMUSG00000035896,ortholog_one2one,75.0,11222.652702748424,0.04612722370530918,12.702177453989407,0.16339765604090328,0.0,1.0,1,NA,protein_coding,protein_coding
227440,ENSG00000033178,ENSMUSG00000035898,ortholog_one2one,100.0,14.472742342932925,0.0005733982034575794,2.717959386940977,0.4390228357082874,0.0625,1.0,1,NA,protein_coding,protein_coding
227441,ENSG00000075240,ENSMUSG00000035900,ortholog_one2one,100.0,103.04987827034357,0.0013609191206304912,6.905337502786919,1.430477928724459,0.0625,1.0,1,NA,protein_coding,protein_coding
227442,ENSG00000184014,ENSMUSG00000035901,ortholog_one2one,100.0,182.59311460597644,0.00623558587885675,3.1269878881334368,0.21383325749212367,0.0,1.0,1,NA,protein_coding,protein_coding
227443,ENSG00000146038,ENSMUSG00000035910,ortholog_one2one,100.0,17.463318126800836,0.0003462043653763671,4.018329921412847,0.36785556273136166,0.25,1.0,1,NA,protein_coding,protein_coding
227444,ENSG00000103855,ENSMUSG00000035914,ortholog_one2one,100.0,31.719692408017572,0.0002660513941453396,6.955322628120737,0.7335883014116,0.125,1.0,1,NA,protein_coding,protein_coding
227445,ENSG00000139304,ENSMUSG00000035916,ortholog_one2one,100.0,3.6770351119967404,2.1796945122739985e-05,2.2858298264670966,1.06476664794766,0.0625,1.0,1,NA,protein_coding,protein_coding
227446,ENSG00000122507,ENSMUSG00000035919,ortholog_one2one,75.0,25.151247838590653,0.0006626969393402982,1.664701312925603,0.5900497350358602,0.0,1.0,1,NA,protein_coding,protein_coding
227447,ENSG00000111046,ENSMUSG00000035923,ortholog_one2one,100.0,50.74924243017301,0.0009412041147017786,3.452301506620018,0.11810371019655386,0.0625,1.0,1,NA,protein_coding,protein_coding
227448,ENSG00000140835,ENSMUSG00000035930,ortholog_one2one,100.0,74.20868378796447,0.002002265438211556,5.310217085536547,1.2473387650885996,0.375,1.0,1,NA,protein_coding,protein_coding
227449,ENSG00000181803,ENSMUSG00000035932,ortholog_one2one,100.0,0.030058751440293626,8.39850424333295e-07,0.030136752287674033,1.2105822495592782,0.0,1.0,1,NA,protein_coding,protein_coding
227450,ENSG00000164597,ENSMUSG00000035933,ortholog_one2one,100.0,23.55453939600389,0.0007781188266854285,2.7068503607342733,0.465368532935693,0.0625,1.0,1,NA,protein_coding,protein_coding
227451,ENSG00000165495,ENSMUSG00000035934,ortholog_one2one,100.0,29.587725691588755,0.0011057091670903896,2.2941587387731492,0.06087607950760665,0.0625,1.0,1,NA,protein_coding,protein_coding
227452,ENSG00000112294,ENSMUSG00000035936,ortholog_one2one,100.0,39.034041577818435,0.0014748512906851367,3.278824940837955,0.3631374466499041,0.0625,1.0,1,NA,protein_coding,protein_coding
227453,ENSG00000005700,ENSMUSG00000035941,ortholog_one2one,100.0,40.7995986872025,0.0012801085076636534,2.9689334212712017,0.6534026801214803,0.0,1.0,1,NA,protein_coding,protein_coding
227454,ENSG00000075234,ENSMUSG00000035944,ortholog_one2one,100.0,135.34999841417863,0.0011596674341974214,6.856571249635385,0.7476622145988223,0.0,1.0,1,NA,protein_coding,protein_coding
227455,ENSG00000180613,ENSMUSG00000035946,ortholog_one2one,100.0,0.14187974121313698,6.240031632330644e-06,0.2644810758433469,0.004195922541391894,0.0,1.0,1,NA,protein_coding,protein_coding
227456,ENSG00000111058,ENSMUSG00000035948,ortholog_one2one,100.0,11.995341653791161,0.00021374644754645206,2.197284657327951,0.4014621184697603,0.0625,1.0,1,NA,protein_coding,protein_coding
227457,ENSG00000119402,ENSMUSG00000035949,ortholog_one2one,50.0,144.8375639012073,0.0036854283967409345,2.003816300424513,0.7010867333500748,0.0,1.0,1,NA,protein_coding,protein_coding
227458,ENSG00000176009,ENSMUSG00000035951,ortholog_one2one,100.0,1.3421902306014881,2.0472455883027024e-05,0.750168005896357,0.1101915171364154,0.0625,1.0,1,NA,protein_coding,protein_coding
227459,ENSG00000165782,ENSMUSG00000035953,ortholog_one2one,100.0,118.4765077794895,0.004558947273301383,3.3714461159893983,0.40479441278955963,0.0,1.0,1,NA,protein_coding,protein_coding
227460,ENSG00000128512,ENSMUSG00000035954,ortholog_one2one,75.0,27.818474038706857,0.0011612191407063728,2.974214386166415,0.036786592941407514,0.0625,1.0,1,NA,protein_coding,protein_coding
227461,ENSG00000111802,ENSMUSG00000035958,ortholog_one2one,100.0,28.9881261805143,0.0009117329636023583,3.9761994456359564,0.35233226777754445,0.0,1.0,1,NA,protein_coding,protein_coding
227462,ENSG00000100823,ENSMUSG00000035960,ortholog_one2one,100.0,159.84117765267172,0.001538383742561003,7.884569936281045,1.0116576214337096,0.0,1.0,1,NA,protein_coding,protein_coding
227463,ENSG00000181781,ENSMUSG00000035963,ortholog_one2one,100.0,0.8124615429318038,1.0822545814498664e-05,0.9642453457950277,0.5538883839558638,0.0,1.0,1,NA,protein_coding,protein_coding
227464,ENSG00000105696,ENSMUSG00000035964,ortholog_one2one,75.0,20.447838346415246,0.008169617942289072,6.504260621850249,0.00040878835072499786,0.25,1.0,1,NA,protein_coding,protein_coding
227465,ENSG00000165359,ENSMUSG00000035967,ortholog_one2one,75.0,68.29695375200592,0.002077015050784721,1.2159370601568678,0.13111396584583745,0.0,1.0,1,NA,protein_coding,protein_coding
